TRN_OP_DATE,STA_CODE,GATE_IN_COMING_CNT,GATE_OUT_GOING_CNT
20250812,3240,1141,1067
20250812,3250,2362,2415
20250812,3260,841,795
20250812,3270,3153,3192
20250812,3280,2185,2188
20250812,3290,1453,1430
20250812,3300,21443,21239
20250812,3310,1955,1961
20250812,3320,3171,3030
20250812,3330,593,624
20250812,3340,7321,7564
20250812,3350,604,1218
20250812,3360,11736,11739
20250812,3370,1180,1138
20250812,3380,669,712
20250812,3390,7150,7011
20250812,3400,513,526
20250812,3410,1080,1087
20250812,3420,2282,2220
20250812,3430,970,935
20250812,3431,7,10
20250812,3432,60,46
20250812,3433,3,5
20250812,3434,28,39
20250812,3435,27,54
20250812,3436,40,41
20250812,3450,735,735
20250812,3460,207,201
20250812,3470,4683,4774
20250812,3480,1649,1638
20250812,3490,118,114
20250812,4050,1659,1651
20250812,4060,1463,1518
20250812,4070,797,809
20250812,4080,9094,8752
20250812,4090,635,598
20250812,4100,160,204
20250812,4110,623,611
20250812,4120,5158,5089
20250812,4130,568,564
20250812,4140,514,519
20250812,4150,1140,1142
20250812,4160,147,146
20250812,4170,3282,3319
20250812,4180,1591,1447
20250812,4190,2130,2103
20250812,4200,2784,2621
20250812,4210,3471,3487
20250812,4220,24148,24238
20250812,4250,1215,1307
20250812,4260,757,774
20250812,4270,330,325
20250812,4271,316,304
20250812,4272,2793,2961
20250812,4290,1137,1173
20250812,4300,1680,1703
20250812,4310,2499,2702
20250812,4320,1356,1468
20250812,4330,2153,2062
20250812,4340,11351,11705
20250812,4350,802,767
20250812,4360,1001,1073
20250812,4370,1420,1372
20250812,4380,662,655
20250812,4390,643,649
20250812,4400,14916,14903
20250812,4410,977,994
20250812,4420,1872,1857
20250812,4430,1415,1456
20250812,4440,5087,5135
20250812,4450,632,640
20250812,4460,1274,1234
20250812,4470,183,179
20250812,5000,10283,10266
20250812,5010,246,259
20250812,5020,232,238
20250812,5030,879,827
20250812,5040,310,292
20250812,5050,3932,4012
20250812,5060,195,160
20250812,5070,523,484
20250812,5080,27,27
20250812,5090,531,501
20250812,5100,169,160
20250812,5110,70,67
20250812,5120,1003,956
20250812,5130,18,0
20250812,5160,3,1
20250812,5190,239,186
20250812,5200,31,26
20250812,5210,412,372
20250812,5220,222,155
20250812,5230,831,624
20250812,5240,16,20
20250812,6000,6885,5157
20250812,6010,6,0
20250812,6020,253,243
20250812,6030,32,37
20250812,6040,4,4
20250812,6050,591,547
20250812,6060,12,8
20250812,6070,824,579
20250812,6080,205,232
20250812,6090,13,10
20250812,6100,17,13
20250812,6110,1599,1479
20250812,6120,3,6
20250812,6130,824,722
20250812,6140,39,35
20250812,6150,7,4
20250812,6160,518,637
20250812,6170,47,59
20250812,6180,493,430
20250812,6190,16,14
20250812,6200,31,15
20250812,6210,30,28
20250812,6220,305,322
20250812,6230,17,15
20250812,6240,217,186
20250812,6250,679,723
20250812,7000,10918,9992
20250812,7010,187,167
20250812,7020,9,11
20250812,7030,318,250
20250812,7040,19,35
20250812,7050,52,48
20250812,7060,753,794
20250812,7070,7,7
20250812,7080,8,6
20250812,7090,725,679
20250812,7100,198,185
20250812,7110,11,12
20250812,7120,537,518
20250812,7130,703,713
20250812,7150,522,553
20250812,7160,5029,4926
20250812,7170,53,53
20250812,7180,157,141
20250812,7190,3789,3908
20250812,7200,108,102
20250812,7210,1862,1764
20250812,7220,105,104
20250812,7230,1105,997
20250812,7240,161,152
20250812,7250,159,97
20250812,7260,195,178
20250812,7270,136,96
20250812,7280,27,19
20250812,7290,980,958
20250812,7300,140,198
20250812,7310,859,841
20250812,7320,136,142
20250812,7330,64,89
20250812,7331,18,14
20250812,7332,1601,1587
20250812,7333,48,45
20250812,7334,49,56
20250812,7335,210,235
20250812,7336,164,171
20250812,7350,707,658
20250812,7360,5642,6328
20250812,7361,54,33
20250812,7362,117,142
20250812,7380,863,854
20250812,7390,584,584
20250813,0900,7457,6716
20250813,0910,1363,1398
20250813,0920,2181,1903
20250813,0930,5531,5620
20250813,0940,2546,2516
20250813,0950,2429,1953
20250813,0960,10315,10887
20250813,0970,13697,13876
20250813,0980,15494,16225
20250813,0990,18273,18359
20250813,1000,54201,54486
20250813,1010,4695,4501
20250813,1020,20844,21076
20250813,1030,2894,2811
20250813,1040,12802,12751
20250813,1050,1365,1397
20250813,1060,1560,1531
20250813,1070,7430,7525
20250813,1075,2089,2022
20250813,1080,23074,23706
20250813,1090,8739,8654
20250813,1100,18802,19189
20250813,1110,4657,4592
20250813,1120,4770,4509
20250813,1130,1515,1454
20250813,1140,449,433
20250813,1150,919,919
20250813,1160,3199,3160
20250813,1170,5034,5059
20250813,1180,5930,5985
20250813,1190,2489,2575
20250813,1191,326,321
20250813,1192,1836,1803
20250813,1193,752,771
20250813,1194,3327,3411
20250813,1201,63,68
20250813,1202,254,137
20250813,1203,535,539
20250813,1204,107,93
20250813,1205,42,53
20250813,1206,21,23
20250813,1207,5,77
20250813,1208,280,190
20250813,1210,16032,16059
20250813,1220,1048,998
20250813,1230,606,527
20250813,1240,272,263
20250813,1250,7551,7438
20250813,2110,36,32
20250813,2120,48,53
20250813,2130,673,696
20250813,2140,17,9
20250813,2150,341,309
20250813,2160,24,28
20250813,2170,614,599
20250813,2180,941,922
20250813,2190,213,208
20250813,2200,1583,1601
20250813,2210,48,50
20250813,2220,941,915
20250813,2230,1742,1704
20250813,2240,368,349
20250813,2250,574,541
20250813,2260,280,162
20250813,3140,312,307
20250813,3150,783,802
20250813,3160,4705,4652
20250813,3170,137,137
20250813,3180,711,663
20250813,3190,604,587
20250813,3210,346,349
20250813,3220,2223,2193
20250813,3230,5614,5914
20250813,3240,976,900
20250813,3250,2051,2034
20250813,3260,703,709
20250813,3270,2554,2677
20250813,3280,1736,1639
20250813,3290,1137,1130
20250813,3300,16627,16500
20250813,3310,1591,1643
20250813,3320,2650,2556
20250813,3330,434,437
20250813,3340,5241,5306
20250813,3350,483,632
20250813,3360,9171,9316
20250813,3370,882,916
20250813,3380,610,624
20250813,3390,5358,5257
20250813,3400,442,454
20250813,3410,821,870
20250813,3420,1614,1621
20250813,3430,556,595
20250813,3431,7,8
20250813,3432,63,20
20250813,3433,3,2
20250813,3434,9,10
20250813,3435,11,26
20250813,3436,6,10
20250813,3450,292,307
20250813,3460,96,99
20250813,3470,1891,1850
20250813,3480,591,599
20250813,3490,44,34
20250813,4050,570,544
20250813,4060,454,411
20250813,4070,204,201
20250813,4080,3084,3116
20250813,4090,98,80
20250813,4100,31,43
20250813,4110,92,94
20250813,4120,861,830
20250813,4130,76,98
20250813,4140,66,54
20250813,4150,164,152
20250813,4160,24,22
20250813,4170,513,410
20250813,4180,161,106
20250813,4190,331,216
20250813,4200,516,351
20250813,4210,459,410
20250813,4220,5532,5051
20250813,4250,143,196
20250813,4260,102,99
20250813,4270,78,70
20250813,4271,30,27
20250813,4272,395,671
20250813,4290,144,136
20250813,4300,255,227
20250813,4310,420,431
20250813,4320,155,152
20250813,4330,327,310
20250813,4340,2656,2859
20250813,4350,107,111
20250813,4360,131,98
20250813,4370,142,134
20250813,4380,53,58
20250813,4390,117,81
20250813,4400,2974,3009
20250813,4410,123,108
20250813,4420,166,140
20250813,4430,166,154
20250813,4440,999,959
20250813,4450,65,65
20250813,4460,218,173
20250813,4470,7,13
20250813,5000,1750,1582
20250813,5010,26,29
20250813,5020,25,24
20250813,5030,127,125
20250813,5040,30,36
20250813,5050,815,821
20250813,5060,2,1
20250813,5070,52,58
20250813,5080,3,1
20250813,5090,72,66
20250813,5100,10,14
20250813,5110,6,4
20250813,5120,238,193
20250813,5160,1,3
20250813,5190,68,60
20250813,5210,67,40
20250813,5220,44,36
20250813,5230,252,255
20250813,5240,3,13
20250813,6000,2653,3098
20250813,6020,74,190
20250813,6050,135,124
20250813,6070,243,201
20250813,6080,64,101
20250813,6110,415,397
20250813,6120,0,1
20250813,6130,248,266
20250813,6140,4,0
20250813,6160,76,383
20250813,6180,96,78
20250813,6190,1,0
20250813,6200,1,7
20250813,6210,1,0
20250813,6220,74,102
20250813,6240,31,31
20250813,6250,146,118
20250813,7000,5602,5551
20250813,7010,33,23
20250813,7020,1,1
20250813,7030,136,214
20250813,7040,2,1
20250813,7050,7,7
20250813,7060,169,137
20250813,7070,2,2
20250813,7080,3,3
20250813,7090,513,493
20250813,7100,104,114
20250813,7110,8,11
20250813,7120,341,339
20250813,7130,392,367
20250813,7150,287,287
20250813,7160,3272,2781
20250813,7170,26,27
20250813,7180,94,83
20250813,7190,2602,2543
20250813,7200,93,69
20250813,7210,1268,1149
20250813,7220,73,64
20250813,7230,705,707
20250813,7240,39,49
20250813,7250,98,96
20250813,7260,143,131
20250813,7270,70,83
20250813,7280,13,10
20250813,7290,552,508
20250813,7300,111,115
20250813,7310,534,531
20250813,7320,124,104
20250813,7330,61,69
20250813,7331,3,3
20250813,7332,569,613
20250813,7333,3,4
20250813,7334,13,14
20250813,7335,70,51
20250813,7336,80,68
20250813,7350,295,327
20250813,7360,3808,3912
20250813,7361,29,53
20250813,7362,79,60
20250813,7380,711,721
20250813,7390,497,480
20250814,0900,9885,9172
20250814,0910,1556,1619
20250814,0920,2655,2341
20250814,0930,6601,6544
20250814,0940,2844,2769
20250814,0950,2733,2111
20250814,0960,11559,11899
20250814,0970,14303,14424
20250814,0980,17218,17883
20250814,0990,20464,20578
20250814,1000,64272,60503
20250814,1010,5336,5070
20250814,1020,24528,23576
20250814,1030,3124,3019
20250814,1040,14538,14107
20250814,1050,1499,1450
20250814,1060,1670,1604
20250814,1070,8425,8499
20250814,1075,2144,2059
20250814,1080,26175,26494
20250814,1090,9487,9313
20250814,1100,20930,21202
20250814,1110,5033,5023
20250814,1120,5263,4917
20250814,1130,1687,1740
20250814,1140,431,422
20250814,1150,974,990
20250814,1160,3409,3337
20250814,1170,5373,5286
20250814,1180,6414,6429
20250814,1190,2764,2874
20250814,1191,391,347
20250814,1192,2020,2091
20250814,1193,856,874
20250814,1194,4075,4007
20250814,1201,65,62
20250814,1202,346,164
20250814,1203,689,596
20250814,1204,134,113
20250814,1205,44,48
20250814,1206,81,22
20250814,1207,5,169
20250814,1208,233,316
20250814,1210,18243,18290
20250814,1220,1153,1078
20250814,1230,627,615
20250814,1240,314,302
20250814,1250,8338,8443
20250814,2110,43,30
20250814,2120,63,63
20250814,2130,768,754
20250814,2140,32,21
20250814,2150,467,483
20250814,2160,47,40
20250814,2170,789,748
20250814,2180,1060,1074
20250814,2190,290,258
20250814,2200,1958,1955
20250814,2210,52,70
20250814,2220,1119,1140
20250814,2230,2193,2204
20250814,2240,444,443
20250814,2250,682,642
20250814,2260,297,188
20250814,3140,377,406
20250814,3150,895,951
20250814,3160,5330,5166
20250814,3170,148,141
20250814,3180,797,786
20250814,3190,652,691
20250814,3210,363,395
20250814,3220,2460,2454
20250814,3230,6962,7180
20250814,3240,1094,964
20250814,3250,2325,2295
20250814,3260,759,769
20250814,3270,3012,3144
20250814,3280,2128,2087
20250814,3290,1332,1322
20250814,3300,19821,20100
20250814,3310,1873,1915
20250814,3320,2953,2960
20250814,3330,616,644
20250814,3340,7477,6978
20250814,3350,627,688
20250814,3360,11010,11299
20250814,3370,1071,1067
20250814,3380,716,682
20250814,3390,6969,6931
20250814,3400,533,518
20250814,3410,1008,1004
20250814,3420,2101,2070
20250814,3430,850,841
20250814,3431,12,14
20250814,3432,67,45
20250814,3433,3,4
20250814,3434,23,23
20250814,3435,27,29
20250814,3436,18,21
20250814,3450,615,638
20250814,3460,169,186
20250814,3470,4185,4259
20250814,3480,1563,1577
20250814,3490,99,108
20250814,4050,1497,1499
20250814,4060,1373,1355
20250814,4070,742,751
20250814,4080,7995,8278
20250814,4090,533,488
20250814,4100,121,119
20250814,4110,589,549
20250814,4120,4751,4740
20250814,4130,464,513
20250814,4140,437,421
20250814,4150,1174,1110
20250814,4160,139,126
20250814,4170,2976,2915
20250814,4180,1457,1412
20250814,4190,1900,1875
20250814,4200,2514,2342
20250814,4210,3185,3303
20250814,4220,20948,22139
20250814,4250,900,1097
20250814,4260,711,716
20250814,4270,322,309
20250814,4271,229,204
20250814,4272,2954,2464
20250814,4290,1121,1054
20250814,4300,1556,1597
20250814,4310,2420,2614
20250814,4320,1127,1147
20250814,4330,1963,1912
20250814,4340,11345,10738
20250814,4350,774,753
20250814,4360,996,1031
20250814,4370,1244,1259
20250814,4380,486,531
20250814,4390,612,645
20250814,4400,13772,14056
20250814,4410,847,856
20250814,4420,1613,1635
20250814,4430,1216,1212
20250814,4440,4664,4564
20250814,4450,601,568
20250814,4460,1059,1062
20250814,4470,159,147
20250814,5000,9120,9356
20250814,5010,256,278
20250814,5020,281,222
20250814,5030,873,813
20250814,5040,245,245
20250814,5050,3708,3674
20250814,5060,181,147
20250814,5070,410,390
20250814,5080,26,37
20250814,5090,419,412
20250814,5100,193,191
20250814,5110,64,113
20250814,5120,1030,983
20250814,5130,63,3
20250814,5160,2,1
20250814,5190,165,189
20250814,5200,21,17
20250814,5210,152,182
20250814,5220,132,143
20250814,5230,601,573
20250814,5240,13,19
20250814,6000,5517,7996
20250814,6010,3,2
20250814,6020,328,506
20250814,6030,29,36
20250814,6040,3,4
20250814,6050,450,521
20250814,6060,5,3
20250814,6070,586,612
20250814,6080,185,281
20250814,6090,6,10
20250814,6100,6,8
20250814,6110,1217,1247
20250814,6120,6,7
20250814,6130,689,1070
20250814,6140,53,59
20250814,6150,4,10
20250814,6160,459,1085
20250814,6170,42,40
20250814,6180,345,380
20250814,6190,12,24
20250814,6200,12,6
20250814,6210,32,32
20250814,6220,290,344
20250814,6230,9,13
20250814,6240,232,150
20250814,6250,586,549
20250814,7000,8986,10243
20250814,7010,151,160
20250814,7020,8,7
20250814,7030,291,283
20250814,7040,19,23
20250814,7050,38,41
20250814,7060,712,686
20250814,7070,6,3
20250814,7080,7,5
20250814,7090,660,650
20250814,7100,147,156
20250814,7110,13,9
20250814,7120,483,470
20250814,7130,590,552
20250814,7150,515,458
20250814,7160,4345,4242
20250814,7170,30,53
20250814,7180,122,121
20250814,7190,3593,3471
20250814,7200,126,125
20250814,7210,1608,1655
20250814,7220,89,93
20250814,7230,958,944
20250814,7240,134,132
20250814,7250,79,113
20250814,7260,171,171
20250814,7270,107,106
20250814,7280,22,12
20250814,7290,998,1027
20250814,7300,124,138
20250814,7310,852,832
20250814,7320,156,178
20250814,7330,112,127
20250814,7331,13,10
20250814,7332,1703,1745
20250814,7333,42,64
20250814,7334,57,41
20250814,7335,147,158
20250814,7336,249,247
20250814,7350,782,680
20250814,7360,5487,5914
20250814,7361,40,56
20250814,7362,215,240
20250814,7380,844,852
20250814,7390,552,544
20250815,0900,11076,10462
20250815,0910,1617,1728
20250815,0920,2755,2451
20250815,0930,7254,7014
20250815,0940,3057,2876
20250815,0950,2858,2198
20250815,0960,12403,12403
20250815,0970,14989,14508
20250815,0980,19344,20514
20250815,0990,22481,22297
20250815,1000,75720,71836
20250815,1010,5805,5583
20250815,1020,30092,28871
20250815,1030,3436,3095
20250815,1040,16956,16429
20250815,1050,1648,1589
20250815,1060,1932,1840
20250815,1070,9358,9196
20250815,1075,2434,2264
20250815,1080,30634,31187
20250815,1090,10545,10311
20250815,1100,25764,25594
20250815,1110,5925,5756
20250815,1120,5869,5459
20250815,1130,1875,1846
20250815,1140,459,480
20250815,1150,1091,1092
20250815,1160,4183,4009
20250815,1170,6731,5931
20250815,1180,7405,7142
20250815,1190,3274,3244
20250815,1191,407,350
20250815,1192,3363,2513
20250815,1193,1373,961
20250815,1194,4939,5957
20250815,1201,92,103
20250815,1202,292,186
20250815,1203,873,793
20250815,1204,171,141
20250815,1205,64,61
20250815,1206,52,46
20250815,1207,6,105
20250815,1208,329,338
20250815,1210,24743,23167
20250815,1220,1233,1096
20250815,1230,712,727
20250815,1240,370,353
20250815,1250,10531,10221
20250815,2110,52,48
20250815,2120,54,58
20250815,2130,941,854
20250815,2140,29,19
20250815,2150,791,830
20250815,2160,49,54
20250815,2170,904,1098
20250815,2180,1308,1452
20250815,2190,324,353
20250815,2200,2569,2895
20250815,2210,66,92
20250815,2220,1476,1631
20250815,2230,3086,3037
20250815,2240,551,601
20250815,2250,810,758
20250815,2260,451,258
20250815,3140,390,410
20250815,3150,1426,1439
20250815,3160,6399,6417
20250815,3170,194,179
20250815,3180,963,1042
20250815,3190,789,899
20250815,3210,433,586
20250815,3220,3115,2747
20250815,3230,9373,10099
20250815,3240,1183,1153
20250815,3250,2994,3005
20250815,3260,871,902
20250815,3270,3615,3679
20250815,3280,2471,2591
20250815,3290,1712,1786
20250815,3300,27731,28720
20250815,3310,2350,2339
20250815,3320,3643,3529
20250815,3330,719,734
20250815,3340,12669,10607
20250815,3350,1059,969
20250815,3360,15095,15918
20250815,3370,1298,1483
20250815,3380,890,983
20250815,3390,8241,9309
20250815,3400,582,646
20250815,3410,1196,1315
20250815,3420,2551,2788
20250815,3430,1011,1145
20250815,3431,6,8
20250815,3432,87,82
20250815,3433,4,3
20250815,3434,31,35
20250815,3435,59,60
20250815,3436,27,44
20250815,3450,805,928
20250815,3460,240,243
20250815,3470,6122,6458
20250815,3480,2047,2316
20250815,3490,116,146
20250815,4050,1963,1838
20250815,4060,2002,1829
20250815,4070,879,899
20250815,4080,10953,11705
20250815,4090,728,728
20250815,4100,184,185
20250815,4110,707,725
20250815,4120,5936,6204
20250815,4130,605,560
20250815,4140,546,605
20250815,4150,1553,1458
20250815,4160,170,151
20250815,4170,4135,3854
20250815,4180,2044,1633
20250815,4190,2759,2317
20250815,4200,3241,3141
20250815,4210,4127,3861
20250815,4220,28609,30000
20250815,4250,1231,1313
20250815,4260,868,879
20250815,4270,369,357
20250815,4271,270,225
20250815,4272,4362,3611
20250815,4290,1074,1111
20250815,4300,1925,1900
20250815,4310,3315,3223
20250815,4320,1386,1497
20250815,4330,2483,2431
20250815,4340,16695,15313
20250815,4350,935,894
20250815,4360,1129,1148
20250815,4370,1512,1596
20250815,4380,632,680
20250815,4390,746,740
20250815,4400,18107,17755
20250815,4410,1043,1021
20250815,4420,2226,2241
20250815,4430,1547,1631
20250815,4440,6786,6251
20250815,4450,776,701
20250815,4460,1444,1342
20250815,4470,161,176
20250815,5000,12226,13123
20250815,5010,334,304
20250815,5020,247,302
20250815,5030,1064,1071
20250815,5040,358,385
20250815,5050,4631,5322
20250815,5060,184,154
20250815,5070,538,556
20250815,5080,30,34
20250815,5090,560,629
20250815,5100,226,238
20250815,5110,109,231
20250815,5120,1251,1388
20250815,5130,120,4
20250815,5140,2,2
20250815,5160,4,5
20250815,5190,239,270
20250815,5200,26,15
20250815,5210,340,489
20250815,5220,199,248
20250815,5230,796,717
20250815,5240,28,25
20250815,6000,7512,8798
20250815,6010,5,6
20250815,6020,366,445
20250815,6030,37,36
20250815,6040,6,7
20250815,6050,700,700
20250815,6060,9,11
20250815,6070,697,793
20250815,6080,253,307
20250815,6090,8,13
20250815,6100,38,16
20250815,6110,1737,2246
20250815,6120,8,11
20250815,6130,741,1602
20250815,6140,47,98
20250815,6150,4,4
20250815,6160,600,1357
20250815,6170,41,44
20250815,6180,432,491
20250815,6190,10,20
20250815,6200,36,39
20250815,6210,51,37
20250815,6220,438,643
20250815,6230,12,11
20250815,6240,259,184
20250815,6250,802,835
20250815,7000,13354,17402
20250815,7010,183,174
20250815,7020,21,18
20250815,7030,405,375
20250815,7040,32,23
20250815,7050,52,57
20250815,7060,743,741
20250815,7070,4,5
20250815,7080,5,7
20250815,7090,777,763
20250815,7100,191,189
20250815,7110,17,12
20250815,7120,498,511
20250815,7130,763,785
20250815,7150,504,533
20250815,7160,5916,5810
20250815,7170,46,52
20250815,7180,131,149
20250815,7190,4765,4515
20250815,7200,134,141
20250815,7210,1977,2277
20250815,7220,94,102
20250815,7230,1253,1352
20250815,7240,191,198
20250815,7250,102,99
20250815,7260,144,165
20250815,7270,142,156
20250815,7280,24,38
20250815,7290,1244,1323
20250815,7300,152,180
20250815,7310,866,890
20250815,7320,173,250
20250815,7330,186,143
20250815,7331,9,23
20250815,7332,1852,1723
20250815,7333,102,76
20250815,7334,138,82
20250815,7335,325,249
20250815,7336,344,586
20250815,7350,1097,1115
20250815,7360,6298,6872
20250815,7361,88,103
20250815,7362,351,368
20250815,7380,921,875
20250815,7390,638,659
20250816,0900,11012,10829
20250816,0910,1357,1541
20250816,0920,2177,2053
20250816,0930,5939,5793
20250816,0940,2371,2307
20250816,0950,2133,1829
20250816,0960,10627,10360
20250816,0970,7207,6936
20250816,0980,16340,16901
20250816,0990,16373,15127
20250816,1000,73521,69787
20250816,1010,5209,5282
20250816,1020,29044,28729
20250816,1030,2924,2641
20250816,1040,15797,15310
20250816,1050,1503,1385
20250816,1060,1800,1673
20250816,1070,8967,8841
20250816,1075,2311,2307
20250816,1080,30663,32232
20250816,1090,9527,9306
20250816,1100,27679,28978
20250816,1110,5796,5778
20250816,1120,5403,5187
20250816,1130,2246,2050
20250816,1140,352,337
20250816,1150,905,875
20250816,1160,4147,4094
20250816,1170,6538,6206
20250816,1180,5771,5497
20250816,1190,2382,2460
20250816,1191,373,305
20250816,1192,2313,1889
20250816,1193,1177,976
20250816,1194,4190,4456
20250816,1201,72,73
20250816,1202,313,146
20250816,1203,845,898
20250816,1204,253,253
20250816,1205,73,75
20250816,1206,158,157
20250816,1207,15,160
20250816,1208,1025,1006
20250816,1210,25362,24907
20250816,1220,1052,958
20250816,1230,762,701
20250816,1240,339,333
20250816,1250,10367,10260
20250816,2110,74,58
20250816,2120,77,78
20250816,2130,839,798
20250816,2140,26,22
20250816,2150,1606,1604
20250816,2160,100,104
20250816,2170,2073,2313
20250816,2180,1720,1861
20250816,2190,432,359
20250816,2200,3765,3696
20250816,2210,100,126
20250816,2220,1729,1685
20250816,2230,3546,3342
20250816,2240,698,571
20250816,2250,854,754
20250816,2260,644,307
20250816,3140,463,421
20250816,3150,1313,1308
20250816,3160,5577,5911
20250816,3170,126,142
20250816,3180,1119,1144
20250816,3190,879,923
20250816,3210,625,672
20250816,3220,2788,2715
20250816,3230,10460,10532
20250816,3240,1160,1100
20250816,3250,3307,3071
20250816,3260,884,827
20250816,3270,3422,3483
20250816,3280,3088,2897
20250816,3290,1983,1784
20250816,3300,36725,40572
20250816,3310,2303,2278
20250816,3320,3448,3176
20250816,3330,973,909
20250816,3340,13708,12461
20250816,3350,791,1036
20250816,3360,17172,17298
20250816,3370,1737,1700
20250816,3380,1101,1115
20250816,3390,8499,8760
20250816,3400,613,643
20250816,3410,1187,1272
20250816,3420,2682,2737
20250816,3430,1024,1045
20250816,3431,6,8
20250816,3432,105,90
20250816,3433,4,3
20250816,3434,58,56
20250816,3435,59,67
20250816,3436,90,121
20250816,3450,869,923
20250816,3460,301,237
20250816,3470,6765,6801
20250816,3480,2290,2296
20250816,3490,125,122
20250816,4050,1887,1645
20250816,4060,1853,1876
20250816,4070,694,652
20250816,4080,11789,12284
20250816,4090,697,629
20250816,4100,160,203
20250816,4110,548,558
20250816,4120,5099,5249
20250816,4130,457,449
20250816,4140,592,583
20250816,4150,1390,1231
20250816,4160,165,156
20250816,4170,3593,3231
20250816,4180,1213,952
20250816,4190,2382,2021
20250816,4200,3389,3043
20250816,4210,3035,2784
20250816,4220,29781,30745
20250816,4250,1299,1394
20250816,4260,982,931
20250816,4270,374,357
20250816,4271,247,212
20250816,4272,4249,3464
20250816,4290,1085,1038
20250816,4300,1660,1591
20250816,4310,3292,3390
20250816,4320,1243,1281
20250816,4330,2335,2189
20250816,4340,15195,14916
20250816,4350,818,876
20250816,4360,1042,1021
20250816,4370,1397,1464
20250816,4380,688,712
20250816,4390,682,697
20250816,4400,19677,20092
20250816,4410,999,874
20250816,4420,1919,1994
20250816,4430,1435,1508
20250816,4440,6193,5679
20250816,4450,838,774
20250816,4460,1479,1440
20250816,4470,141,148
20250816,5000,12495,12489
20250816,5010,273,306
20250816,5020,282,296
20250816,5030,1054,1069
20250816,5040,298,343
20250816,5050,4538,4601
20250816,5060,50,47
20250816,5070,469,478
20250816,5080,31,37
20250816,5090,581,585
20250816,5100,216,237
20250816,5110,99,146
20250816,5120,1366,1447
20250816,5130,78,6
20250816,5140,0,2
20250816,5160,9,8
20250816,5190,197,182
20250816,5200,32,21
20250816,5210,640,893
20250816,5220,324,319
20250816,5230,673,674
20250816,5240,18,23
20250816,6000,6874,8256
20250816,6010,8,6
20250816,6020,530,560
20250816,6030,25,27
20250816,6040,11,14
20250816,6050,623,630
20250816,6060,16,24
20250816,6070,939,996
20250816,6080,281,246
20250816,6090,8,15
20250816,6100,13,14
20250816,6110,1796,2165
20250816,6120,4,5
20250816,6130,839,1398
20250816,6140,56,74
20250816,6150,7,8
20250816,6160,760,1061
20250816,6170,37,65
20250816,6180,349,381
20250816,6190,13,9
20250816,6200,25,32
20250816,6210,39,48
20250816,6220,394,571
20250816,6230,10,39
20250816,6240,206,162
20250816,6250,689,690
20250816,7000,14374,15101
20250816,7010,125,125
20250816,7020,5,5
20250816,7030,449,395
20250816,7040,19,14
20250816,7050,27,28
20250816,7060,367,356
20250816,7070,3,4
20250816,7080,9,13
20250816,7090,583,642
20250816,7100,189,228
20250816,7110,12,6
20250816,7120,605,634
20250816,7130,694,822
20250816,7150,858,904
20250816,7160,6488,6129
20250816,7170,47,63
20250816,7180,162,170
20250816,7190,4961,5221
20250816,7200,132,133
20250816,7210,2701,2809
20250816,7220,90,102
20250816,7230,1455,1575
20250816,7240,519,589
20250816,7250,77,94
20250816,7260,318,281
20250816,7270,269,255
20250816,7280,59,47
20250816,7290,2596,2786
20250816,7300,185,246
20250816,7310,963,1075
20250816,7320,274,458
20250816,7330,616,569
20250816,7331,46,36
20250816,7332,2199,2257
20250816,7333,200,250
20250816,7334,130,134
20250816,7335,737,670
20250816,7336,759,758
20250816,7350,1587,1669
20250816,7360,6784,7415
20250816,7361,110,158
20250816,7362,353,461
20250816,7380,717,713
20250816,7390,510,497
20250817,0900,10868,10400
20250817,0910,1227,1344
20250817,0920,1925,1958
20250817,0930,5269,5466
20250817,0940,2032,2058
20250817,0950,1690,1533
20250817,0960,8766,9264
20250817,0970,5699,6278
20250817,0980,14035,14275
20250817,0990,13985,15077
20250817,1000,69329,71539
20250817,1010,4669,4580
20250817,1020,26983,30096
20250817,1030,2523,2613
20250817,1040,14951,16179
20250817,1050,1205,1212
20250817,1060,1632,1654
20250817,1070,8020,8077
20250817,1075,2209,2168
20250817,1080,31081,31360
20250817,1090,9001,9051
20250817,1100,30412,30894
20250817,1110,5386,5705
20250817,1120,5164,5696
20250817,1130,2482,2468
20250817,1140,324,349
20250817,1150,752,817
20250817,1160,3763,4034
20250817,1170,7006,7933
20250817,1180,5223,5922
20250817,1190,1951,2431
20250817,1191,342,400
20250817,1192,1628,2723
20250817,1193,750,1386
20250817,1194,5858,3527
20250817,1201,78,79
20250817,1202,204,137
20250817,1203,673,607
20250817,1204,210,201
20250817,1205,45,52
20250817,1206,75,150
20250817,1207,11,77
20250817,1208,959,901
20250817,1210,24982,27003
20250817,1220,1132,1251
20250817,1230,682,589
20250817,1240,383,347
20250817,1250,10072,10356
20250817,2110,83,66
20250817,2120,77,76
20250817,2130,895,983
20250817,2140,37,32
20250817,2150,1649,1621
20250817,2160,108,83
20250817,2170,1548,1308
20250817,2180,1814,1565
20250817,2190,445,444
20250817,2200,4036,3681
20250817,2210,92,101
20250817,2220,1871,1728
20250817,2230,3839,3871
20250817,2240,729,768
20250817,2250,865,809
20250817,2260,338,291
20250817,3140,456,425
20250817,3150,1568,1261
20250817,3160,5642,5471
20250817,3170,119,122
20250817,3180,1248,1224
20250817,3190,1052,867
20250817,3210,656,621
20250817,3220,2817,3288
20250817,3230,11872,12120
20250817,3240,1230,1238
20250817,3250,3692,3734
